0.00	-0.09	0.00	1197899.00	
0.00	-0.09	0.00	1198012.00	
0.00	-0.09	0.00	1198126.00	
0.00	-0.09	0.00	1198238.00	
0.00	-0.09	0.00	1198351.00	
0.00	-0.09	0.00	1198464.00	
0.00	-0.09	0.00	1198577.00	
0.00	-0.09	0.00	1198690.00	
0.00	-0.09	0.00	1198803.00	
0.00	-0.09	0.00	1198916.00	
0.00	-0.09	0.00	1199029.00	
0.00	-0.09	0.00	1199142.00	
0.00	-0.09	0.00	1199256.00	
0.00	-0.09	0.00	1199369.00	
0.00	-0.09	0.00	1199482.00	
0.00	-0.09	0.00	1199595.00	
0.00	-0.09	0.00	1199709.00	
0.00	-0.09	0.00	1199821.00	
0.00	-0.09	0.00	1199935.00	
0.00	-0.09	0.00	1200048.00	
0.00	-0.09	0.00	1200161.00	
0.00	-0.09	0.00	1200274.00	
0.00	-0.09	0.00	1200387.00	
0.00	-0.09	0.00	1200500.00	
0.00	-0.09	0.00	1200614.00	
0.00	-0.09	0.00	1200727.00	
0.00	-0.09	0.00	1200840.00	
0.00	-0.09	0.00	1200953.00	
0.00	-0.09	0.00	1201067.00	
0.00	-0.09	0.00	1201179.00	
0.00	-0.09	0.00	1201293.00	
0.00	-0.09	0.00	1201405.00	
0.00	-0.09	0.00	1201518.00	
0.00	-0.09	0.00	1201631.00	
0.00	-0.09	0.00	1201743.00	
0.00	-0.09	0.00	1201856.00	
0.00	-0.09	0.00	1201970.00	
0.00	-0.09	0.00	1202083.00	
0.00	-0.09	0.00	1202196.00	
0.00	-0.09	0.00	1202310.00	
0.00	-0.09	0.00	1202422.00	
0.00	-0.09	0.00	1202536.00	
0.00	-0.09	0.00	1202649.00	
0.00	-0.09	0.00	1202761.00	
0.00	-0.09	0.00	1202874.00	
0.00	-0.09	0.00	1202987.00	
0.00	-0.09	0.00	1203100.00	
0.00	-0.09	0.00	1203213.00	
0.00	-0.09	0.00	1203326.00	
0.00	-0.09	0.00	1203439.00	
0.00	-0.09	0.00	1203552.00	
0.00	-0.09	0.00	1203664.00	
0.00	-0.09	0.00	1203777.00	
0.00	-0.09	0.00	1203890.00	
0.00	-0.09	0.00	1204003.00	
0.00	-0.09	0.00	1204116.00	
0.00	-0.09	0.00	1204230.00	
0.00	-0.09	0.00	1204342.00	
0.00	-0.09	0.00	1204455.00	
0.00	-0.09	0.00	1204568.00	
0.00	-0.09	0.00	1204680.00	
0.00	-0.09	0.00	1204793.00	
0.00	-0.09	0.00	1204907.00	
0.00	-0.09	0.00	1205019.00	
0.00	-0.09	0.00	1205132.00	
0.00	-0.09	0.00	1205244.00	
0.00	-0.09	0.00	1205357.00	
0.00	-0.09	0.00	1205470.00	
0.00	-0.09	0.00	1205583.00	
0.00	-0.09	0.00	1205696.00	
0.00	-0.09	0.00	1205810.00	
0.00	-0.09	0.00	1205922.00	
0.00	-0.09	0.00	1206035.00	
0.00	-0.09	0.00	1206148.00	
0.00	-0.09	0.00	1206260.00	
0.00	-0.09	0.00	1206373.00	
0.00	-0.09	0.00	1206487.00	
0.00	-0.09	0.00	1206599.00	
0.00	-0.09	0.00	1206712.00	
0.00	-0.09	0.00	1206824.00	
0.00	-0.09	0.00	1206938.00	
0.00	-0.09	0.00	1207051.00	
0.00	-0.09	0.00	1207164.00	
0.00	-0.09	0.00	1207277.00	
0.00	-0.09	0.00	1207390.00	
0.00	-0.09	0.00	1207502.00	
0.00	-0.09	0.00	1207615.00	
0.00	-0.09	0.00	1207729.00	
0.00	-0.09	0.00	1207841.00	
0.00	-0.09	0.00	1207954.00	
0.00	-0.09	0.00	1208067.00	
0.00	-0.09	0.00	1208179.00	
0.00	-0.09	0.00	1208292.00	
0.00	-0.09	0.00	1208406.00	
0.00	-0.09	0.00	1208519.00	
0.00	-0.09	0.00	1208632.00	
0.00	-0.09	0.00	1208745.00	
0.00	-0.09	0.00	1208858.00	
0.00	-0.09	0.00	1208972.00	
0.00	-0.09	0.00	1209084.00	
0.00	-0.09	0.00	1209198.00	
0.00	-0.09	0.00	1209311.00	
0.00	-0.09	0.00	1209423.00	
0.00	-0.09	0.00	1209536.00	
0.00	-0.09	0.00	1209649.00	
0.00	-0.09	0.00	1209762.00	
0.00	-0.09	0.00	1209875.00	
0.00	-0.09	0.00	1209989.00	
0.00	-0.09	0.00	1210101.00	
0.00	-0.09	0.00	1210215.00	
0.00	-0.09	0.00	1210328.00	
0.00	-0.09	0.00	1210440.00	
0.00	-0.09	0.00	1210553.00	
0.00	-0.09	0.00	1210665.00	
0.00	-0.09	0.00	1210779.00	
0.00	-0.09	0.00	1210892.00	
0.00	-0.09	0.00	1211005.00	
0.00	-0.09	0.00	1211118.00	
0.00	-0.09	0.00	1211231.00	
0.00	-0.09	0.00	1211343.00	
0.00	-0.09	0.00	1211456.00	
0.00	-0.09	0.00	1211570.00	
0.00	-0.09	0.00	1211682.00	
0.00	-0.09	0.00	1211795.00	
0.00	-0.09	0.00	1211908.00	
0.00	-0.09	0.00	1212020.00	
0.00	-0.09	0.00	1212134.00	
0.00	-0.09	0.00	1212247.00	
0.00	-0.09	0.00	1212360.00	
0.00	-0.09	0.00	1212473.00	
0.00	-0.09	0.00	1212587.00	
0.00	-0.09	0.00	1212699.00	
0.00	-0.09	0.00	1212812.00	
0.00	-0.09	0.00	1212924.00	
0.00	-0.09	0.00	1213037.00	
0.00	-0.09	0.00	1213151.00	
0.00	-0.09	0.00	1213263.00	
0.00	-0.13	-0.00	1213382.00	
0.00	-0.13	-0.00	1213499.00	
0.00	-0.18	-0.10	1213620.00	
0.00	-0.18	-0.10	1213736.00	
0.00	-0.18	-0.10	1213854.00	
0.00	-0.22	-0.09	1213974.00	
0.00	-0.22	-0.09	1214092.00	
0.00	-0.22	-0.09	1214209.00	
0.00	-0.22	-0.09	1214325.00	
0.00	-0.22	-0.09	1214442.00	
0.00	-0.22	-0.09	1214559.00	
0.00	-0.22	-0.09	1214676.00	
0.00	-0.22	-0.09	1214793.00	
0.00	-0.22	-0.09	1214911.00	
0.00	-0.18	0.02	1215031.00	
0.00	-0.18	0.02	1215147.00	
0.00	-0.18	0.02	1215262.00	
0.00	-0.18	0.02	1215378.00	
0.00	-0.18	0.02	1215495.00	
0.00	-0.18	0.02	1215610.00	
0.00	-0.18	0.02	1215726.00	
0.00	-0.18	0.02	1215842.00	
0.00	-0.22	-0.03	1215963.00	
0.00	-0.22	-0.03	1216079.00	
0.00	-0.22	-0.03	1216196.00	
0.00	-0.22	-0.03	1216314.00	
0.00	-0.22	-0.03	1216431.00	
0.00	-0.22	-0.03	1216548.00	
0.00	-0.22	-0.03	1216665.00	
0.00	-0.22	-0.03	1216783.00	
0.00	-0.22	-0.03	1216900.00	
0.00	-0.22	-0.03	1217017.00	
0.00	-0.22	-0.03	1217134.00	
0.00	-0.22	-0.03	1217252.00	
0.00	-0.22	-0.03	1217369.00	
0.00	-0.22	-0.03	1217486.00	
0.00	-0.22	-0.03	1217603.00	
0.00	-0.22	-0.03	1217720.00	
0.00	-0.22	-0.03	1217837.00	
0.00	-0.22	-0.03	1217953.00	
0.00	-0.22	-0.03	1218071.00	
0.00	-0.22	-0.03	1218188.00	
0.00	-0.22	-0.03	1218306.00	
0.00	-0.22	-0.03	1218422.00	
0.00	-0.22	-0.03	1218539.00	
0.00	-0.22	-0.03	1218657.00	
0.00	-0.22	-0.03	1218774.00	
0.00	-0.22	-0.03	1218890.00	
0.00	-0.22	-0.03	1219008.00	
0.00	-0.22	-0.03	1219125.00	
0.00	-0.22	0.00	1219238.00	
0.00	-0.22	0.00	1219352.00	
0.00	-0.22	0.00	1219465.00	
0.00	-0.22	0.00	1219578.00	
0.00	-0.22	0.00	1219692.00	
0.00	-0.22	0.00	1219806.00	
0.00	-0.22	0.00	1219919.00	
0.00	-0.22	0.00	1220033.00	
0.00	-0.22	0.00	1220147.00	
0.00	-0.22	0.00	1220260.00	
0.00	-0.22	0.00	1220374.00	
0.00	-0.22	0.00	1220488.00	
0.00	-0.22	0.00	1220601.00	
0.00	-0.22	0.00	1220715.00	
0.00	-0.22	0.00	1220829.00	
0.00	-0.22	0.00	1220942.00	
0.00	-0.22	0.00	1221056.00	
0.00	-0.22	0.00	1221170.00	
0.00	-0.22	0.00	1221283.00	
0.00	-0.22	0.00	1221397.00	
0.00	-0.22	0.00	1221511.00	
0.00	-0.22	0.00	1221624.00	
0.00	-0.22	0.00	1221738.00	
0.00	-0.22	0.00	1221852.00	
0.00	-0.22	0.00	1221965.00	
0.00	-0.22	0.00	1222079.00	
0.00	-0.22	0.00	1222192.00	
0.00	-0.22	0.00	1222305.00	
0.00	-0.22	0.00	1222419.00	
0.00	-0.22	0.00	1222533.00	
0.00	-0.22	0.00	1222646.00	
0.00	-0.22	0.00	1222760.00	
0.00	-0.22	0.00	1222874.00	
0.00	-0.22	0.00	1222987.00	
0.00	-0.22	0.00	1223101.00	
0.00	-0.22	0.00	1223215.00	
0.00	-0.22	0.00	1223327.00	
0.00	-0.22	0.00	1223441.00	
0.00	-0.22	0.00	1223555.00	
0.00	-0.22	0.00	1223668.00	
0.00	-0.22	0.00	1223782.00	
0.00	-0.22	0.00	1223896.00	
0.00	-0.22	0.00	1224009.00	
0.00	-0.22	0.00	1224122.00	
0.00	-0.22	0.00	1224236.00	
0.00	-0.22	0.00	1224349.00	
0.00	-0.22	0.00	1224463.00	
0.00	-0.22	0.00	1224576.00	
0.00	-0.22	0.00	1224689.00	
0.00	-0.22	0.00	1224803.00	
0.00	-0.22	0.00	1224916.00	
0.00	-0.22	0.00	1225030.00	
0.00	-0.22	0.00	1225144.00	
0.00	-0.22	0.00	1225257.00	
0.00	-0.22	0.00	1225371.00	
0.00	-0.22	0.00	1225485.00	
0.00	-0.22	0.00	1225598.00	
0.00	-0.22	0.00	1225712.00	
0.00	-0.22	0.00	1225825.00	
0.00	-0.22	0.00	1225938.00	
0.00	-0.22	0.00	1226052.00	
0.00	-0.22	0.00	1226166.00	
0.00	-0.22	0.00	1226279.00	
0.00	-0.22	0.00	1226393.00	
0.00	-0.22	0.00	1226507.00	
0.00	-0.22	0.00	1226620.00	
0.00	-0.22	0.00	1226734.00	
0.00	-0.22	0.00	1226848.00	
0.00	-0.22	0.00	1226961.00	
0.00	-0.22	0.00	1227075.00	
0.00	-0.22	0.00	1227189.00	
0.00	-0.22	0.00	1227302.00	
0.00	-0.22	0.00	1227416.00	
0.00	-0.22	0.00	1227530.00	
0.00	-0.22	0.00	1227643.00	
0.00	-0.22	0.00	1227757.00	
0.00	-0.22	0.00	1227871.00	
0.00	-0.22	0.00	1227984.00	
0.00	-0.22	0.00	1228098.00	
0.00	-0.22	0.00	1228211.00	
0.00	-0.22	0.00	1228324.00	
0.00	-0.22	0.00	1228438.00	
0.00	-0.22	0.00	1228552.00	
0.00	-0.22	0.00	1228665.00	
0.00	-0.22	0.00	1228779.00	
0.00	-0.22	0.00	1228893.00	
0.00	-0.22	0.00	1229005.00	
0.00	-0.22	0.00	1229119.00	
0.00	-0.22	0.00	1229233.00	
0.00	-0.22	0.00	1229346.00	
0.00	-0.22	0.00	1229459.00	
0.00	-0.22	0.00	1229573.00	
0.00	-0.22	0.00	1229686.00	
0.00	-0.22	0.00	1229799.00	
0.00	-0.22	0.00	1229913.00	
0.00	-0.22	0.00	1230025.00	
0.00	-0.22	0.00	1230139.00	
0.00	-0.22	0.00	1230253.00	
0.00	-0.22	0.00	1230366.00	
0.00	-0.22	0.00	1230479.00	
0.00	-0.22	0.00	1230593.00	
0.00	-0.22	0.00	1230706.00	
0.00	-0.22	0.00	1230819.00	
0.00	-0.22	0.00	1230932.00	
0.00	-0.22	0.00	1231046.00	
0.00	-0.22	0.00	1231160.00	
0.00	-0.22	0.00	1231272.00	
0.00	-0.22	0.00	1231386.00	
0.00	-0.22	0.00	1231500.00	
0.00	-0.22	0.00	1231612.00	
0.00	-0.22	0.00	1231726.00	
0.00	-0.22	0.00	1231840.00	
0.00	-0.22	0.00	1231953.00	
0.00	-0.22	0.00	1232066.00	
0.00	-0.22	0.00	1232180.00	
0.00	-0.22	0.00	1232293.00	
0.00	-0.22	0.00	1232406.00	
0.00	-0.22	0.00	1232520.00	
0.00	-0.22	0.00	1232633.00	
0.00	-0.22	0.00	1232747.00	
0.00	-0.22	0.00	1232861.00	
0.00	-0.22	0.00	1232974.00	
0.00	-0.22	0.00	1233088.00	
0.00	-0.22	0.00	1233201.00	
0.00	-0.22	0.00	1233314.00	
0.00	-0.22	0.00	1233428.00	
0.00	-0.22	0.00	1233542.00	
0.00	-0.22	0.00	1233655.00	
0.00	-0.22	0.00	1233769.00	
0.00	-0.22	0.00	1233883.00	
0.00	-0.22	0.00	1233996.00	
0.00	-0.22	0.00	1234109.00	
0.00	-0.22	0.00	1234223.00	
0.00	-0.22	0.00	1234336.00	
0.00	-0.22	0.00	1234450.00	
0.00	-0.22	0.00	1234563.00	
0.00	-0.22	0.00	1234676.00	
0.00	-0.22	0.00	1234790.00	
0.00	-0.22	0.00	1234903.00	
0.00	-0.22	0.00	1235016.00	
0.00	-0.22	0.00	1235130.00	
0.00	-0.22	0.00	1235243.00	
0.00	-0.22	0.00	1235356.00	
0.00	-0.18	0.00	1235470.00	
0.00	-0.18	0.00	1235584.00	
0.00	-0.18	0.00	1235696.00	
0.00	-0.18	0.00	1235810.00	
0.00	-0.18	0.00	1235923.00	
0.00	-0.18	0.00	1236037.00	
0.00	-0.18	0.00	1236150.00	
0.00	-0.18	0.00	1236263.00	
0.00	-0.22	-0.03	1236382.00	
0.00	-0.22	-0.03	1236499.00	
0.00	-0.22	-0.03	1236617.00	
0.00	-0.22	-0.03	1236733.00	
0.00	-0.22	-0.03	1236850.00	
0.00	-0.22	-0.03	1236967.00	
0.00	-0.22	-0.03	1237084.00	
0.00	-0.22	-0.03	1237201.00	
0.00	-0.22	-0.03	1237318.00	
0.00	-0.22	-0.03	1237435.00	
0.00	-0.22	-0.03	1237552.00	
0.00	-0.22	-0.03	1237668.00	
0.00	-0.22	-0.03	1237786.00	
0.00	-0.22	-0.03	1237903.00	
0.00	-0.22	-0.03	1238020.00	
0.00	-0.22	-0.03	1238136.00	
0.00	-0.22	-0.03	1238253.00	
0.00	-0.22	-0.03	1238371.00	
0.00	-0.22	-0.03	1238488.00	
0.00	-0.22	-0.03	1238604.00	
0.00	-0.22	-0.03	1238722.00	
0.00	-0.22	-0.03	1238839.00	
0.00	-0.22	-0.03	1238957.00	
0.00	-0.22	-0.03	1239073.00	
0.00	-0.22	-0.03	1239191.00	
0.00	-0.22	-0.03	1239308.00	
0.00	-0.22	-0.03	1239426.00	
0.00	-0.22	-0.03	1239542.00	
0.00	-0.22	0.00	1239656.00	
0.00	-0.22	0.00	1239770.00	
0.00	-0.22	0.00	1239882.00	
0.00	-0.22	0.00	1239996.00	
0.00	-0.22	0.00	1240110.00	
0.00	-0.22	0.00	1240223.00	
0.00	-0.22	0.00	1240337.00	
