0.00	-1.36	0.00	698820.00	
0.00	-1.36	0.00	698931.00	
0.00	-1.36	0.00	699041.00	
0.00	-1.36	0.00	699153.00	
0.00	-1.36	0.00	699264.00	
0.00	-1.36	0.00	699375.00	
0.00	-1.36	0.00	699486.00	
0.00	-1.36	0.00	699596.00	
0.00	-1.36	0.00	699708.00	
0.00	-1.36	0.00	699819.00	
0.00	-1.36	0.00	699930.00	
0.00	-1.36	0.00	700041.00	
0.00	-1.36	0.00	700151.00	
0.00	-1.36	0.00	700263.00	
0.00	-1.36	0.00	700374.00	
0.00	-1.36	0.00	700485.00	
0.00	-1.36	0.00	700596.00	
0.00	-1.36	0.00	700706.00	
0.00	-1.36	0.00	700818.00	
0.00	-1.36	0.00	700929.00	
0.00	-1.41	-0.00	701046.00	
0.00	-1.41	-0.00	701161.00	
0.00	-1.41	-0.00	701276.00	
0.00	-1.41	-0.00	701390.00	
0.00	-1.41	-0.00	701504.00	
0.00	-1.41	-0.00	701619.00	
0.00	-1.41	-0.00	701733.00	
0.00	-1.41	-0.00	701848.00	
0.00	-1.41	-0.00	701962.00	
0.00	-1.41	-0.00	702076.00	
0.00	-1.41	-0.00	702191.00	
0.00	-1.41	-0.00	702306.00	
0.00	-1.41	-0.00	702419.00	
0.00	-1.41	-0.00	702534.00	
0.00	-1.41	-0.00	702649.00	
0.00	-1.41	-0.00	702764.00	
0.00	-1.41	-0.00	702877.00	
0.00	-1.41	-0.00	702992.00	
0.00	-1.41	-0.00	703107.00	
0.00	-1.41	-0.00	703221.00	
0.00	-1.41	-0.00	703336.00	
0.00	-1.41	-0.00	703451.00	
0.00	-1.41	-0.00	703565.00	
0.00	-1.41	-0.00	703680.00	
0.00	-1.41	-0.00	703795.00	
0.00	-1.41	-0.00	703908.00	
0.00	-1.41	-0.00	704023.00	
0.00	-1.41	-0.00	704138.00	
0.00	-1.41	0.00	704249.00	
0.00	-1.41	0.00	704360.00	
0.00	-1.41	0.00	704471.00	
0.00	-1.41	0.00	704581.00	
0.00	-1.41	0.00	704692.00	
0.00	-1.41	0.00	704802.00	
0.00	-1.41	0.00	704913.00	
0.00	-1.41	0.00	705025.00	
0.00	-1.41	0.00	705135.00	
0.00	-1.41	0.00	705246.00	
0.00	-1.36	0.01	705361.00	
0.00	-1.36	0.01	705475.00	
0.00	-1.36	0.01	705589.00	
0.00	-1.36	0.01	705702.00	
0.00	-1.36	0.01	705816.00	
0.00	-1.36	0.01	705930.00	
0.00	-1.36	0.01	706043.00	
0.00	-1.36	0.01	706157.00	
0.00	-1.36	0.01	706271.00	
0.00	-1.36	0.01	706384.00	
0.00	-1.36	0.01	706498.00	
0.00	-1.36	0.01	706612.00	
0.00	-1.36	0.01	706725.00	
0.00	-1.36	0.01	706839.00	
0.00	-1.36	0.01	706953.00	
0.00	-1.36	0.01	707066.00	
0.00	-1.36	0.01	707180.00	
0.00	-1.36	0.01	707294.00	
0.00	-1.36	0.01	707407.00	
0.00	-1.36	0.01	707520.00	
0.00	-1.36	0.01	707634.00	
0.00	-1.36	0.01	707747.00	
0.00	-1.36	0.01	707861.00	
0.00	-1.36	0.01	707975.00	
0.00	-1.36	0.01	708088.00	
0.00	-1.36	0.01	708202.00	
0.00	-1.36	0.01	708316.00	
0.00	-1.36	0.01	708429.00	
0.00	-1.36	0.00	708542.00	
0.00	-1.32	0.01	708658.00	
0.00	-1.32	0.01	708771.00	
0.00	-1.32	0.01	708885.00	
0.00	-1.32	0.01	708999.00	
0.00	-1.32	0.01	709112.00	
0.00	-1.32	0.01	709226.00	
0.00	-1.36	-0.04	709345.00	
0.00	-1.45	-0.32	709465.00	
0.00	-1.49	-0.31	709584.00	
0.00	-1.58	-0.36	709703.00	
0.00	-1.67	-0.34	709824.00	
0.00	-1.71	-0.31	709944.00	
0.00	-1.76	-0.27	710062.00	
0.00	-1.80	-0.25	710178.00	
0.00	-1.85	-0.11	710297.00	
0.00	-1.85	-0.11	710412.00	
0.00	-1.85	-0.11	710528.00	
0.00	-1.85	-0.11	710642.00	
0.00	-1.80	0.05	710760.00	
0.00	-1.80	0.21	710877.00	
0.00	-1.71	0.21	710993.00	
0.00	-1.67	0.24	711111.00	
0.00	-1.63	0.25	711228.00	
0.00	-1.58	0.24	711346.00	
0.00	-1.54	0.21	711462.00	
0.00	-1.49	0.17	711579.00	
0.00	-1.49	0.17	711697.00	
0.00	-1.45	0.17	711811.00	
0.00	-1.45	0.17	711924.00	
0.00	-1.45	0.17	712038.00	
0.00	-1.45	0.17	712153.00	
0.00	-1.45	0.17	712266.00	
0.00	-1.45	0.17	712380.00	
0.00	-1.45	0.17	712494.00	
0.00	-1.45	0.17	712607.00	
0.00	-1.45	0.17	712721.00	
0.00	-1.45	0.17	712835.00	
0.00	-1.45	0.17	712948.00	
0.00	-1.45	0.17	713063.00	
0.00	-1.45	0.17	713177.00	
0.00	-1.49	-0.02	713293.00	
0.00	-1.49	-0.02	713408.00	
0.00	-1.49	-0.02	713523.00	
