1	0.73	453.00	0.76	2658543.00	
1	0.73	452.00	0.51	2658546.00	
0	0.00	453.00	0.76	2658548.00	
0	0.00	454.00	1.02	2658551.00	
2	1.45	453.00	0.76	2658554.00	
1	0.73	452.00	0.51	2658557.00	
1	0.73	454.00	1.02	2658559.00	
0	0.00	452.00	0.51	2658562.00	
0	0.00	453.00	0.76	2658564.00	
0	0.00	453.00	0.76	2658567.00	
0	0.00	454.00	1.02	2658570.00	
2	1.45	453.00	0.76	2658573.00	
1	0.73	453.00	0.76	2658575.00	
1	0.73	454.00	1.02	2658578.00	
0	0.00	453.00	0.76	2658581.00	
0	0.00	453.00	0.76	2658583.00	
1	0.73	454.00	1.02	2658586.00	
0	0.00	453.00	0.76	2658588.00	
1	0.73	453.00	0.76	2658591.00	
0	0.00	453.00	0.76	2658594.00	
1	0.73	454.00	1.02	2658596.00	
2	1.45	453.00	0.76	2658599.00	
2	1.45	454.00	1.02	2658602.00	
2	1.45	452.00	0.51	2658605.00	
0	0.00	453.00	0.76	2658608.00	
0	0.00	453.00	0.76	2658610.00	
0	0.00	453.00	0.76	2658613.00	
0	0.00	453.00	0.76	2658616.00	
0	0.00	453.00	0.76	2658618.00	
2	1.45	453.00	0.76	2658621.00	
0	0.00	452.00	0.51	2658624.00	
1	0.73	453.00	0.76	2658626.00	
1	0.73	453.00	0.76	2658630.00	
0	0.00	453.00	0.76	2658633.00	
1	0.73	454.00	1.02	2658635.00	
0	0.00	453.00	0.76	2658638.00	
1	0.73	452.00	0.51	2658640.00	
1	0.73	453.00	0.76	2658643.00	
1	0.73	453.00	0.76	2658646.00	
1	0.73	453.00	0.76	2658648.00	
0	0.00	453.00	0.76	2658651.00	
1	0.73	453.00	0.76	2658653.00	
1	0.73	452.00	0.51	2658656.00	
0	0.00	454.00	1.02	2658659.00	
1	0.73	453.00	0.76	2658661.00	
1	0.73	453.00	0.76	2658664.00	
1	0.73	453.00	0.76	2658666.00	
1	0.73	454.00	1.02	2658669.00	
1	0.73	453.00	0.76	2658672.00	
1	0.73	454.00	1.02	2658674.00	
1	0.73	453.00	0.76	2658677.00	
1	0.73	453.00	0.76	2658679.00	
0	0.00	453.00	0.76	2658682.00	
0	0.00	453.00	0.76	2658685.00	
1	0.73	454.00	1.02	2658687.00	
0	0.00	453.00	0.76	2658690.00	
1	0.73	453.00	0.76	2658692.00	
1	0.73	453.00	0.76	2658695.00	
0	0.00	452.00	0.51	2658698.00	
1	0.73	453.00	0.76	2658700.00	
1	0.73	454.00	1.02	2658703.00	
0	0.00	453.00	0.76	2658705.00	
1	0.73	454.00	1.02	2658708.00	
1	0.73	454.00	1.02	2658711.00	
1	0.73	452.00	0.51	2658713.00	
0	0.00	453.00	0.76	2658716.00	
1	0.73	453.00	0.76	2658719.00	
0	0.00	454.00	1.02	2658721.00	
0	0.00	452.00	0.51	2658724.00	
0	0.00	453.00	0.76	2658726.00	
1	0.73	454.00	1.02	2658729.00	
1	0.73	454.00	1.02	2658732.00	
1	0.73	454.00	1.02	2658734.00	
1	0.73	453.00	0.76	2658737.00	
1	0.73	454.00	1.02	2658740.00	
0	0.00	453.00	0.76	2658742.00	
1	0.73	452.00	0.51	2658745.00	
0	0.00	453.00	0.76	2658747.00	
0	0.00	454.00	1.02	2658750.00	
0	0.00	453.00	0.76	2658753.00	
2	1.45	453.00	0.76	2658756.00	
0	0.00	454.00	1.02	2658758.00	
1	0.73	454.00	1.02	2658761.00	
1	0.73	454.00	1.02	2658763.00	
1	0.73	453.00	0.76	2658766.00	
1	0.73	454.00	1.02	2658769.00	
0	0.00	452.00	0.51	2658771.00	
0	0.00	453.00	0.76	2658774.00	
1	0.73	454.00	1.02	2658776.00	
0	0.00	454.00	1.02	2658779.00	
0	0.00	453.00	0.76	2658782.00	
0	0.00	454.00	1.02	2658784.00	
0	0.00	453.00	0.76	2658787.00	
1	0.73	453.00	0.76	2658789.00	
1	0.73	453.00	0.76	2658792.00	
1	0.73	453.00	0.76	2658795.00	
0	0.00	453.00	0.76	2658797.00	
0	0.00	453.00	0.76	2658800.00	
1	0.73	453.00	0.76	2658803.00	
1	0.73	453.00	0.76	2658805.00	
0	0.00	453.00	0.76	2658808.00	
0	0.00	453.00	0.76	2658811.00	
0	0.00	452.00	0.51	2658813.00	
1	0.73	454.00	1.02	2658816.00	
1	0.73	453.00	0.76	2658818.00	
0	0.00	453.00	0.76	2658821.00	
1	0.73	453.00	0.76	2658824.00	
1	0.73	453.00	0.76	2658826.00	
0	0.00	451.00	0.25	2658829.00	
1	0.73	453.00	0.76	2658832.00	
1	0.73	453.00	0.76	2658834.00	
0	0.00	453.00	0.76	2658837.00	
1	0.73	453.00	0.76	2658840.00	
1	0.73	454.00	1.02	2658842.00	
2	1.45	453.00	0.76	2658845.00	
0	0.00	451.00	0.25	2658848.00	
0	0.00	452.00	0.51	2658850.00	
0	0.00	453.00	0.76	2658853.00	
0	0.00	453.00	0.76	2658855.00	
1	0.73	452.00	0.51	2658858.00	
0	0.00	453.00	0.76	2658861.00	
2	1.45	453.00	0.76	2658864.00	
2	1.45	452.00	0.51	2658867.00	
0	0.00	453.00	0.76	2658869.00	
0	0.00	453.00	0.76	2658872.00	
1	0.73	453.00	0.76	2658875.00	
0	0.00	454.00	1.02	2658877.00	
1	0.73	453.00	0.76	2658880.00	
0	0.00	454.00	1.02	2658882.00	
1	0.73	453.00	0.76	2658885.00	
0	0.00	454.00	1.02	2658888.00	
1	0.73	453.00	0.76	2658890.00	
0	0.00	453.00	0.76	2658893.00	
2	1.45	453.00	0.76	2658896.00	
0	0.00	453.00	0.76	2658898.00	
0	0.00	452.00	0.51	2658901.00	
1	0.73	453.00	0.76	2658904.00	
0	0.00	452.00	0.51	2658906.00	
1	0.73	453.00	0.76	2658909.00	
1	0.73	452.00	0.51	2658911.00	
2	1.45	452.00	0.51	2658914.00	
1	0.73	452.00	0.51	2658917.00	
0	0.00	454.00	1.02	2658920.00	
1	0.73	452.00	0.51	2658922.00	
0	0.00	453.00	0.76	2658925.00	
0	0.00	453.00	0.76	2658927.00	
0	0.00	453.00	0.76	2658930.00	
1	0.73	452.00	0.51	2658933.00	
1	0.73	453.00	0.76	2658935.00	
0	0.00	452.00	0.51	2658938.00	
1	0.73	454.00	1.02	2658940.00	
2	1.45	452.00	0.51	2658943.00	
0	0.00	453.00	0.76	2658946.00	
1	0.73	453.00	0.76	2658949.00	
1	0.73	454.00	1.02	2658951.00	
1	0.73	453.00	0.76	2658954.00	
0	0.00	452.00	0.51	2658956.00	
0	0.00	453.00	0.76	2658959.00	
0	0.00	453.00	0.76	2658962.00	
1	0.73	453.00	0.76	2658964.00	
1	0.73	453.00	0.76	2658967.00	
2	1.45	454.00	1.02	2658970.00	
0	0.00	453.00	0.76	2658973.00	
3	2.18	453.00	0.76	2658976.00	
1	0.73	453.00	0.76	2658978.00	
1	0.73	453.00	0.76	2658981.00	
0	0.00	452.00	0.51	2658984.00	
1	0.73	453.00	0.76	2658986.00	
1	0.73	454.00	1.02	2658989.00	
2	1.45	453.00	0.76	2658992.00	
1	0.73	452.00	0.51	2658994.00	
0	0.00	452.00	0.51	2658997.00	
2	1.45	452.00	0.51	2659000.00	
1	0.73	453.00	0.76	2659003.00	
1	0.73	453.00	0.76	2659005.00	
2	1.45	453.00	0.76	2659008.00	
1	0.73	454.00	1.02	2659011.00	
2	1.45	453.00	0.76	2659014.00	
1	0.73	453.00	0.76	2659017.00	
1	0.73	454.00	1.02	2659019.00	
1	0.73	454.00	1.02	2659022.00	
0	0.00	453.00	0.76	2659025.00	
1	0.73	453.00	0.76	2659027.00	
0	0.00	453.00	0.76	2659030.00	
2	1.45	454.00	1.02	2659033.00	
0	0.00	452.00	0.51	2659035.00	
3	2.18	454.00	1.02	2659039.00	
0	0.00	452.00	0.51	2659041.00	
1	0.73	452.00	0.51	2659044.00	
2	1.45	454.00	1.02	2659047.00	
0	0.00	451.00	0.25	2659049.00	
1	0.73	454.00	1.02	2659052.00	
1	0.73	454.00	1.02	2659055.00	
3	2.18	453.00	0.76	2659058.00	
1	0.73	454.00	1.02	2659060.00	
0	0.00	454.00	1.02	2659063.00	
1	0.73	453.00	0.76	2659066.00	
1	0.73	452.00	0.51	2659068.00	
0	0.00	453.00	0.76	2659071.00	
2	1.45	454.00	1.02	2659074.00	
0	0.00	454.00	1.02	2659076.00	
0	0.00	452.00	0.51	2659079.00	
0	0.00	454.00	1.02	2659082.00	
0	0.00	452.00	0.51	2659084.00	
0	0.00	453.00	0.76	2659087.00	
0	0.00	453.00	0.76	2659090.00	
0	0.00	454.00	1.02	2659092.00	
2	1.45	453.00	0.76	2659095.00	
1	0.73	454.00	1.02	2659098.00	
0	0.00	452.00	0.51	2659100.00	
3	2.18	453.00	0.76	2659103.00	
1	0.73	454.00	1.02	2659106.00	
3	2.18	453.00	0.76	2659109.00	
1	0.73	454.00	1.02	2659112.00	
0	0.00	453.00	0.76	2659114.00	
0	0.00	452.00	0.51	2659117.00	
0	0.00	453.00	0.76	2659120.00	
0	0.00	452.00	0.51	2659122.00	
0	0.00	454.00	1.02	2659125.00	
0	0.00	453.00	0.76	2659127.00	
0	0.00	452.00	0.51	2659130.00	
1	0.73	453.00	0.76	2659133.00	
0	0.00	452.00	0.51	2659135.00	
0	0.00	453.00	0.76	2659138.00	
0	0.00	454.00	1.02	2659141.00	
0	0.00	453.00	0.76	2659143.00	
2	1.45	453.00	0.76	2659146.00	
2	1.45	453.00	0.76	2659149.00	
1	0.73	453.00	0.76	2659152.00	
0	0.00	453.00	0.76	2659154.00	
1	0.73	453.00	0.76	2659157.00	
0	0.00	452.00	0.51	2659160.00	
1	0.73	453.00	0.76	2659162.00	
1	0.73	453.00	0.76	2659165.00	
1	0.73	453.00	0.76	2659168.00	
1	0.73	452.00	0.51	2659170.00	
0	0.00	454.00	1.02	2659173.00	
0	0.00	452.00	0.51	2659175.00	
1	0.73	454.00	1.02	2659178.00	
1	0.73	453.00	0.76	2659181.00	
0	0.00	452.00	0.51	2659183.00	
1	0.73	453.00	0.76	2659186.00	
1	0.73	452.00	0.51	2659188.00	
1	0.73	453.00	0.76	2659191.00	
0	0.00	454.00	1.02	2659194.00	
1	0.73	453.00	0.76	2659196.00	
1	0.73	454.00	1.02	2659199.00	
0	0.00	454.00	1.02	2659202.00	
1	0.73	453.00	0.76	2659204.00	
2	1.45	453.00	0.76	2659207.00	
0	0.00	453.00	0.76	2659210.00	
0	0.00	452.00	0.51	2659213.00	
0	0.00	454.00	1.02	2659215.00	
1	0.73	453.00	0.76	2659218.00	
1	0.73	454.00	1.02	2659220.00	
0	0.00	454.00	1.02	2659223.00	
0	0.00	453.00	0.76	2659226.00	
1	0.73	453.00	0.76	2659228.00	
0	0.00	454.00	1.02	2659231.00	
0	0.00	452.00	0.51	2659234.00	
1	0.73	451.00	0.25	2659236.00	
0	0.00	453.00	0.76	2659239.00	
1	0.73	453.00	0.76	2659241.00	
1	0.73	453.00	0.76	2659244.00	
1	0.73	451.00	0.25	2659247.00	
1	0.73	452.00	0.51	2659249.00	
1	0.73	454.00	1.02	2659252.00	
0	0.00	453.00	0.76	2659254.00	
1	0.73	454.00	1.02	2659257.00	
0	0.00	453.00	0.76	2659260.00	
0	0.00	452.00	0.51	2659262.00	
1	0.73	455.00	1.28	2659265.00	
1	0.73	452.00	0.51	2659268.00	
0	0.00	453.00	0.76	2659270.00	
1	0.73	453.00	0.76	2659273.00	
2	1.45	453.00	0.76	2659276.00	
1	0.73	453.00	0.76	2659279.00	
1	0.73	452.00	0.51	2659281.00	
0	0.00	454.00	1.02	2659284.00	
2	1.45	452.00	0.51	2659287.00	
1	0.73	453.00	0.76	2659289.00	
0	0.00	454.00	1.02	2659292.00	
1	0.73	453.00	0.76	2659295.00	
1	0.73	453.00	0.76	2659297.00	
1	0.73	453.00	0.76	2659300.00	
1	0.73	452.00	0.51	2659302.00	
1	0.73	454.00	1.02	2659305.00	
1	0.73	453.00	0.76	2659308.00	
1	0.73	453.00	0.76	2659310.00	
0	0.00	453.00	0.76	2659313.00	
0	0.00	452.00	0.51	2659316.00	
1	0.73	454.00	1.02	2659318.00	
0	0.00	453.00	0.76	2659321.00	
1	0.73	453.00	0.76	2659323.00	
1	0.73	454.00	1.02	2659326.00	
1	0.73	453.00	0.76	2659329.00	
1	0.73	453.00	0.76	2659331.00	
0	0.00	453.00	0.76	2659334.00	
0	0.00	452.00	0.51	2659337.00	
0	0.00	453.00	0.76	2659339.00	
1	0.73	452.00	0.51	2659342.00	
1	0.73	452.00	0.51	2659344.00	
0	0.00	453.00	0.76	2659347.00	
1	0.73	453.00	0.76	2659350.00	
2	1.45	453.00	0.76	2659353.00	
1	0.73	454.00	1.02	2659355.00	
1	0.73	454.00	1.02	2659358.00	
1	0.73	452.00	0.51	2659361.00	
1	0.73	453.00	0.76	2659363.00	
1	0.73	454.00	1.02	2659366.00	
1	0.73	453.00	0.76	2659369.00	
0	0.00	453.00	0.76	2659371.00	
1	0.73	453.00	0.76	2659374.00	
1	0.73	453.00	0.76	2659376.00	
1	0.73	453.00	0.76	2659379.00	
1	0.73	453.00	0.76	2659382.00	
0	0.00	453.00	0.76	2659384.00	
0	0.00	453.00	0.76	2659387.00	
0	0.00	452.00	0.51	2659390.00	
0	0.00	453.00	0.76	2659392.00	
1	0.73	453.00	0.76	2659395.00	
1	0.73	453.00	0.76	2659397.00	
2	1.45	452.00	0.51	2659400.00	
0	0.00	452.00	0.51	2659403.00	
0	0.00	453.00	0.76	2659406.00	
0	0.00	453.00	0.76	2659408.00	
1	0.73	453.00	0.76	2659411.00	
0	0.00	453.00	0.76	2659413.00	
0	0.00	453.00	0.76	2659416.00	
0	0.00	453.00	0.76	2659418.00	
1	0.73	453.00	0.76	2659421.00	
0	0.00	453.00	0.76	2659424.00	
2	1.45	454.00	1.02	2659427.00	
0	0.00	453.00	0.76	2659429.00	
1	0.73	453.00	0.76	2659432.00	
1	0.73	453.00	0.76	2659435.00	
2	1.45	452.00	0.51	2659438.00	
0	0.00	452.00	0.51	2659440.00	
1	0.73	453.00	0.76	2659443.00	
0	0.00	453.00	0.76	2659446.00	
1	0.73	453.00	0.76	2659448.00	
0	0.00	453.00	0.76	2659451.00	
0	0.00	453.00	0.76	2659453.00	
1	0.73	453.00	0.76	2659456.00	
0	0.00	454.00	1.02	2659459.00	
0	0.00	453.00	0.76	2659461.00	
0	0.00	453.00	0.76	2659464.00	
1	0.73	455.00	1.28	2659466.00	
0	0.00	453.00	0.76	2659469.00	
0	0.00	453.00	0.76	2659472.00	
0	0.00	453.00	0.76	2659474.00	
1	0.73	453.00	0.76	2659477.00	
1	0.73	453.00	0.76	2659479.00	
0	0.00	453.00	0.76	2659482.00	
0	0.00	453.00	0.76	2659485.00	
1	0.73	452.00	0.51	2659487.00	
0	0.00	453.00	0.76	2659490.00	
1	0.73	453.00	0.76	2659493.00	
0	0.00	454.00	1.02	2659495.00	
0	0.00	454.00	1.02	2659498.00	
1	0.73	453.00	0.76	2659500.00	
1	0.73	454.00	1.02	2659503.00	
1	0.73	452.00	0.51	2659506.00	
0	0.00	453.00	0.76	2659508.00	
0	0.00	453.00	0.76	2659511.00	
0	0.00	454.00	1.02	2659514.00	
1	0.73	453.00	0.76	2659516.00	
0	0.00	452.00	0.51	2659519.00	
1	0.73	453.00	0.76	2659521.00	
1	0.73	453.00	0.76	2659524.00	
0	0.00	452.00	0.51	2659527.00	
1	0.73	453.00	0.76	2659529.00	
1	0.73	452.00	0.51	2659532.00	
0	0.00	454.00	1.02	2659535.00	
1	0.73	454.00	1.02	2659537.00	
0	0.00	454.00	1.02	2659540.00	
0	0.00	453.00	0.76	2659543.00	
0	0.00	453.00	0.76	2659545.00	
0	0.00	454.00	1.02	2659548.00	
1	0.73	453.00	0.76	2659550.00	
1	0.73	454.00	1.02	2659553.00	
1	0.73	453.00	0.76	2659556.00	
0	0.00	453.00	0.76	2659558.00	
1	0.73	453.00	0.76	2659561.00	
1	0.73	452.00	0.51	2659563.00	
0	0.00	453.00	0.76	2659566.00	
1	0.73	453.00	0.76	2659569.00	
0	0.00	453.00	0.76	2659571.00	
1	0.73	452.00	0.51	2659574.00	
0	0.00	453.00	0.76	2659577.00	
1	0.73	453.00	0.76	2659579.00	
2	1.45	454.00	1.02	2659582.00	
0	0.00	452.00	0.51	2659585.00	
1	0.73	453.00	0.76	2659587.00	
0	0.00	453.00	0.76	2659590.00	
1	0.73	453.00	0.76	2659593.00	
0	0.00	454.00	1.02	2659595.00	
0	0.00	453.00	0.76	2659598.00	
0	0.00	454.00	1.02	2659601.00	
1	0.73	453.00	0.76	2659603.00	
0	0.00	453.00	0.76	2659606.00	
0	0.00	453.00	0.76	2659608.00	
0	0.00	453.00	0.76	2659611.00	
0	0.00	453.00	0.76	2659614.00	
1	0.73	452.00	0.51	2659616.00	
1	0.73	453.00	0.76	2659619.00	
2	1.45	453.00	0.76	2659622.00	
1	0.73	453.00	0.76	2659625.00	
1	0.73	453.00	0.76	2659627.00	
0	0.00	454.00	1.02	2659630.00	
2	1.45	454.00	1.02	2659633.00	
1	0.73	453.00	0.76	2659635.00	
2	1.45	453.00	0.76	2659638.00	
0	0.00	453.00	0.76	2659641.00	
1	0.73	452.00	0.51	2659644.00	
1	0.73	454.00	1.02	2659646.00	
0	0.00	454.00	1.02	2659649.00	
0	0.00	452.00	0.51	2659651.00	
2	1.45	453.00	0.76	2659654.00	
1	0.73	453.00	0.76	2659657.00	
0	0.00	453.00	0.76	2659660.00	
1	0.73	454.00	1.02	2659662.00	
1	0.73	453.00	0.76	2659665.00	
1	0.73	452.00	0.51	2659668.00	
1	0.73	455.00	1.28	2659670.00	
1	0.73	453.00	0.76	2659673.00	
