7.56	-3.50	
7.60	-3.48	
7.65	-3.43	
7.73	-3.41	
7.78	-3.36	
7.87	-3.34	
7.91	-3.29	
8.00	-3.27	
8.04	-3.25	
8.09	-3.20	
8.17	-3.18	
8.22	-3.16	
8.26	-3.11	
8.35	-3.09	
8.39	-3.06	
8.44	-3.04	
8.48	-3.02	
8.53	-3.00	
8.57	-2.97	
8.61	-2.95	
8.66	-2.93	
8.70	-2.90	
8.75	-2.88	
8.79	-2.86	
8.83	-2.83	
8.88	-2.81	
8.92	-2.79	
8.96	-2.77	
9.01	-2.77	
9.01	-2.74	
9.05	-2.72	
9.10	-2.70	
9.14	-2.67	
9.18	-2.65	
9.23	-2.63	
9.27	-2.60	
9.32	-2.58	
9.36	-2.56	
9.40	-2.54	
9.45	-2.51	
9.49	-2.49	
9.54	-2.44	
9.62	-2.42	
9.67	-2.40	
9.71	-2.37	
9.76	-2.35	
9.80	-2.33	
9.84	-2.31	
9.89	-2.26	
9.98	-2.24	
10.02	-2.21	
10.06	-2.19	
10.11	-2.17	
10.15	-2.12	
10.24	-2.10	
10.28	-2.08	
10.33	-2.05	
10.37	-2.03	
10.42	-2.01	
10.46	-1.98	
10.50	-1.96	
10.55	-1.94	
10.59	-1.94	
10.59	-1.91	
10.63	-1.89	
10.68	-1.87	
10.72	-1.85	
10.77	-1.82	
10.81	-1.82	
10.81	-1.80	
10.85	-1.78	
10.90	-1.75	
10.94	-1.75	
10.94	-1.73	
10.99	-1.89	
11.03	-2.12	
11.07	-2.12	
11.07	-2.35	
11.12	-2.35	
11.12	-2.35	
11.12	-2.35	
11.12	-2.12	
11.07	-2.12	
11.07	-1.89	
11.03	-1.89	
11.03	-1.89	
11.03	-1.89	
11.03	-2.12	
11.07	-2.35	
11.12	-2.35	
11.12	-2.35	
11.12	-2.35	
11.12	-2.35	
11.12	-1.89	
11.03	-1.73	
10.99	-1.75	
10.94	-1.75	
10.94	-1.75	
10.94	-1.75	
10.94	-1.73	
10.99	-1.73	
10.99	-1.89	
11.03	-1.89	
11.03	-2.12	
11.07	-2.12	
11.07	-2.12	
11.07	-2.12	
11.07	-2.12	
11.07	-2.12	
11.07	-1.89	
11.03	-1.89	
11.03	-1.73	
10.99	-1.73	
10.99	-1.73	
10.99	-2.12	
11.07	-2.35	
11.12	-2.58	
11.16	-2.58	
11.16	-2.58	
11.16	-2.35	
11.12	-1.89	
11.03	-1.73	
10.99	-1.73	
10.99	-1.73	
10.99	-1.89	
11.03	-2.35	
11.12	-2.81	
11.21	-3.04	
11.25	-3.04	
11.25	-3.04	
11.25	-2.81	
11.21	-2.12	
11.07	-1.73	
10.99	-1.73	
10.99	-1.73	
10.99	-2.12	
11.07	-2.81	
11.21	-3.27	
11.29	-3.50	
11.34	-3.50	
11.34	-3.50	
11.34	-3.04	
11.25	-2.35	
11.12	-1.89	
11.03	-1.89	
11.03	-1.89	
11.03	-2.81	
11.21	-3.50	
11.34	-4.19	
11.47	-4.19	
11.47	-4.19	
11.47	-3.73	
11.38	-3.04	
11.25	-2.81	
11.21	-2.58	
11.16	-2.58	
11.16	-3.04	
11.25	-3.50	
11.34	-4.19	
11.47	-4.42	
11.51	-4.42	
11.51	-4.42	
11.51	-3.96	
11.43	-3.73	
11.38	-3.73	
11.38	-3.50	
11.34	-3.50	
11.34	-3.96	
11.43	-4.42	
11.51	-4.65	
11.56	-4.88	
11.60	-4.88	
11.60	-4.88	
11.60	-4.88	
11.60	-4.88	
11.60	-5.11	
11.65	-5.34	
11.69	-5.80	
11.78	-6.26	
11.87	-6.49	
11.91	-6.72	
11.95	-7.18	
12.04	-7.41	
12.08	-7.87	
12.17	-8.33	
12.26	-9.02	
12.39	-9.71	
12.52	-10.17	
12.61	-11.09	
12.79	-11.78	
12.92	-12.00	
13.05	-12.00	
13.18	-12.00	
13.32	-12.00	
13.45	-12.00	
13.58	-12.00	
13.71	-12.00	
13.84	-12.00	
13.93	-12.00	
14.06	-12.00	
14.15	-12.00	
14.28	-12.00	
14.37	-12.00	
14.46	-12.00	
14.59	-12.00	
14.68	-12.00	
14.77	-12.00	
14.85	-12.00	
14.94	-12.00	
15.03	-12.00	
15.07	-12.00	
15.16	-12.00	
15.21	-12.00	
15.29	-12.00	
15.34	-12.00	
15.42	-12.00	
15.47	-12.00	
15.51	-12.00	
15.60	-12.00	
15.64	-12.00	
15.73	-12.00	
15.78	-12.00	
15.86	-12.00	
15.95	-12.00	
16.00	-12.00	
16.08	-12.00	
16.17	-12.00	
16.22	-12.00	
16.30	-12.00	
16.39	-12.00	
16.48	-12.00	
16.57	-12.00	
16.66	-12.00	
16.74	-12.00	
16.83	-12.00	
16.92	-12.00	
17.01	-12.00	
17.09	-12.00	
17.18	-12.00	
17.27	-12.00	
17.36	-12.00	
17.45	-12.00	
17.49	-12.00	
17.58	-12.00	
17.67	-12.00	
17.75	-12.00	
17.84	-12.00	
17.93	-12.00	
18.02	-12.00	
18.11	-12.00	
18.19	-12.00	
18.28	-12.00	
18.37	-12.00	
18.46	-12.00	
18.54	-12.00	
18.63	-12.00	
18.76	-12.00	
18.85	-12.00	
18.94	-12.00	
18.98	-12.00	
19.07	-12.00	
19.12	-12.00	
19.20	-12.00	
19.25	-12.00	
19.34	-12.00	
19.38	-12.00	
19.47	-12.00	
19.56	-12.00	
19.64	-12.00	
19.69	-12.00	
19.78	-12.00	
19.86	-12.00	
19.95	-12.00	
20.04	-12.00	
20.13	-12.00	
20.21	-12.00	
20.30	-12.00	
20.39	-12.00	
20.43	-12.00	
20.52	-12.00	
20.61	-12.00	
20.70	-12.00	
20.74	-12.00	
20.83	-12.00	
20.87	-12.00	
20.96	-12.00	
21.01	-12.00	
21.09	-12.00	
21.14	-12.00	
21.23	-12.00	
21.31	-12.00	
21.36	-12.00	
21.45	-12.00	
21.49	-12.00	
21.58	-12.00	
21.62	-12.00	
21.71	-12.00	
21.75	-12.00	
21.84	-12.00	
21.93	-12.00	
21.97	-12.00	
22.06	-12.00	
22.15	-12.00	
22.19	-12.00	
22.28	-12.00	
22.32	-12.00	
22.41	-12.00	
22.46	-12.00	
22.54	-12.00	
22.63	-12.00	
22.72	-12.00	
22.81	-12.00	
22.90	-12.00	
22.98	-12.00	
23.12	-12.00	
23.20	-12.00	
23.29	-12.00	
23.42	-12.00	
23.51	-12.00	
23.64	-12.00	
23.73	-12.00	
23.82	-12.00	
23.91	-12.00	
23.99	-12.00	
24.08	-12.00	
24.17	-12.00	
24.21	-12.00	
24.30	-12.00	
24.35	-12.00	
24.39	-12.00	
24.48	-12.00	
24.52	-12.00	
24.57	-12.00	
24.61	-12.00	
24.65	-12.00	
24.70	-12.00	
24.70	-12.00	
24.70	-12.00	
24.70	-12.00	
24.70	-12.00	
24.70	-12.00	
24.70	-12.00	
24.70	-12.00	
24.70	-12.00	
24.70	-12.00	
24.70	-12.00	
24.65	-12.00	
24.65	-12.00	
24.61	-12.00	
24.57	-12.00	
24.52	-12.00	
24.48	-12.00	
24.43	-12.00	
24.39	-12.00	
24.39	-12.00	
24.35	-12.00	
24.30	-12.00	
24.26	-12.00	
24.21	-12.00	
24.13	-12.00	
24.08	-12.00	
24.04	-12.00	
23.99	-12.00	
23.95	-12.00	
23.91	-12.00	
23.82	-12.00	
23.73	-12.00	
23.69	-12.00	
23.60	-12.00	
23.51	-12.00	
23.42	-12.00	
23.33	-12.00	
23.20	-12.00	
23.07	-12.00	
22.98	-12.00	
22.85	-12.00	
22.68	-12.00	
22.54	-12.00	
22.41	-12.00	
22.24	-12.00	
22.06	-12.00	
21.88	-12.00	
21.67	-12.00	
21.49	-12.00	
21.27	-12.00	
21.05	-12.00	
20.83	-12.00	
20.61	-12.00	
20.39	-12.00	
20.17	-12.00	
19.95	-12.00	
19.73	-12.00	
19.51	-12.00	
19.29	-12.00	
19.07	-12.00	
18.85	-12.00	
18.68	-12.00	
18.46	-12.00	
18.28	-12.00	
18.11	-12.00	
17.89	-12.00	
17.71	-12.00	
17.53	-12.00	
17.31	-12.00	
17.14	-12.00	
16.92	-12.00	
16.74	-12.00	
16.52	-12.00	
16.35	-12.00	
16.13	-12.00	
15.91	-12.00	
15.73	-12.00	
15.51	-12.00	
15.34	-12.00	
15.12	-12.00	
14.94	-12.00	
14.72	-12.00	
14.50	-12.00	
14.28	-12.00	
14.06	-12.00	
13.84	-12.00	
13.58	-12.00	
13.32	-12.00	
13.05	-10.86	
12.74	-9.48	
12.48	-8.10	
12.22	-6.72	
11.95	-5.34	
11.69	-3.96	
11.43	-2.81	
11.21	-1.73	
10.99	-1.80	
10.85	-1.87	
10.72	-1.91	
10.63	-1.96	
10.55	-2.01	
10.46	-2.10	
10.28	-2.19	
10.11	-2.31	
9.89	-2.42	
9.67	-2.54	
9.45	-2.65	
9.23	-2.79	
8.96	-2.93	
8.70	-3.09	
8.39	-3.23	
8.13	-3.39	
7.82	-3.57	
7.47	-3.76	
7.12	-3.43	
6.77	-2.82	
6.42	-2.21	
6.06	-1.67	
5.76	-1.36	
5.58	-1.13	
5.45	-0.98	
5.36	-0.90	
5.32	-0.90	
5.32	-0.90	
5.32	-0.98	
5.36	-0.98	
5.36	-0.98	
5.36	-0.98	
5.36	-0.98	
5.36	-0.98	
5.36	-0.83	
5.27	-0.67	
5.19	-0.44	
5.05	-0.29	
4.97	-0.21	
4.92	-0.14	
4.88	-0.06	
4.83	0.00	
4.79	0.00	
4.79	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.79	0.00	
4.79	-0.06	
4.83	-0.14	
4.88	-0.21	
4.92	-0.29	
4.97	-0.29	
4.97	-0.29	
4.97	-0.29	
4.97	-0.29	
4.97	-0.29	
4.97	-0.29	
4.97	-0.29	
4.97	-0.29	
4.97	-0.21	
4.92	-0.14	
4.88	-0.06	
4.83	0.00	
4.79	0.00	
4.75	0.00	
4.70	0.00	
4.66	0.00	
4.61	0.00	
4.61	0.00	
4.57	0.00	
4.57	0.00	
4.57	0.00	
4.57	0.00	
4.57	0.00	
4.57	0.00	
4.57	0.00	
4.57	0.00	
4.57	0.00	
4.57	0.00	
4.57	0.00	
4.57	0.00	
4.57	0.00	
4.61	0.00	
4.61	0.00	
4.66	0.00	
4.70	0.00	
4.70	0.00	
4.75	0.00	
4.75	0.00	
4.79	0.00	
4.79	0.00	
4.79	-0.06	
4.83	-0.06	
4.83	-0.14	
4.88	-0.14	
4.88	-0.14	
4.88	-0.14	
4.88	-0.14	
4.88	-0.14	
4.88	-0.14	
4.88	-0.14	
4.88	-0.14	
4.88	-0.14	
4.88	-0.06	
4.83	-0.06	
4.83	0.00	
4.79	0.00	
4.79	0.00	
4.75	0.00	
4.70	0.00	
4.70	0.00	
4.70	0.00	
4.66	0.00	
4.66	0.00	
4.66	0.00	
4.66	0.00	
4.66	0.00	
4.66	0.00	
4.66	0.00	
4.66	0.00	
4.66	0.00	
4.66	0.00	
4.66	0.00	
4.66	0.00	
4.66	0.00	
4.70	0.00	
4.70	0.00	
4.75	0.00	
4.75	0.00	
4.79	0.00	
4.79	0.00	
4.79	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	0.00	
4.79	0.00	
4.79	0.00	
4.79	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.79	0.00	
4.79	0.00	
4.79	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	0.00	
4.79	0.00	
4.79	0.00	
4.79	0.00	
4.79	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.75	0.00	
4.79	0.00	
4.79	0.00	
4.79	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.06	
4.83	-0.14	
4.88	-0.14	
4.88	-0.14	
4.88	-0.14	
4.88	-0.14	
4.88	-0.21	
4.92	-0.37	
5.01	-0.44	
5.05	-0.60	
5.14	-0.75	
5.23	-0.83	
5.27	-0.90	
5.32	-0.90	
5.32	-0.98	
5.36	-0.98	
5.36	-0.98	
5.36	-0.98	
5.36	-0.98	
5.36	-0.98	
5.36	-1.06	
5.41	-1.13	
5.45	-1.21	
5.49	-1.36	
5.58	-1.44	
5.63	-1.52	
5.67	-1.59	
5.71	-1.67	
5.76	-1.75	
5.80	-1.75	
5.80	-1.82	
5.84	-1.90	
5.89	-1.98	
5.93	-1.98	
5.93	-2.05	
5.98	-2.13	
6.02	-2.28	
6.11	-2.36	
6.15	-2.44	
6.20	-2.44	
6.20	-2.51	
6.24	-2.59	
6.28	-2.59	
6.28	-2.59	
6.28	-2.67	
6.33	-2.67	
6.33	-2.67	
6.33	-2.74	
6.37	-2.74	
6.37	-2.82	
6.42	-2.82	
6.42	-2.90	
6.46	-2.97	
6.50	-2.97	
6.50	-3.05	
6.55	-3.05	
6.55	-3.13	
6.59	-3.13	
6.59	-3.20	
6.64	-3.20	
6.64	-3.28	
6.68	-3.36	
6.72	-3.43	
6.77	-3.43	
6.77	-3.59	
6.86	-3.66	
6.90	-3.74	
6.94	-3.82	
6.99	-3.80	
7.03	-3.78	
7.08	-3.73	
7.16	-3.69	
7.25	-3.62	
7.38	-3.55	
7.51	-3.48	
7.65	-3.39	
7.82	-3.29	
8.00	-3.20	
8.17	-3.11	
8.35	-3.00	
8.57	-2.90	
8.75	-2.79	
8.96	-2.70	
9.14	-2.58	
9.36	-2.47	
9.58	-2.35	
9.80	-2.24	
10.02	-2.12	
10.24	-2.01	
10.46	-1.89	
10.68	-1.78	
10.90	-2.63	
11.16	-4.01	
11.43	-5.16	
11.65	-5.85	
11.78	-5.85	
11.78	-5.85	
11.78	-5.62	
11.73	-5.62	
11.73	-5.62	
11.73	-6.54	
11.91	-7.69	
12.13	-8.84	
12.35	-10.22	
12.61	-11.83	
12.92	-12.00	
13.23	-12.00	
13.62	-12.00	
14.02	-12.00	
14.41	-12.00	
14.81	-12.00	
15.21	-12.00	
15.60	-12.00	
15.95	-12.00	
16.26	-12.00	
16.61	-12.00	
16.96	-12.00	
17.27	-12.00	
17.58	-12.00	
17.89	-12.00	
18.19	-12.00	
18.46	-12.00	
18.76	-12.00	
19.07	-12.00	
19.34	-12.00	
19.64	-12.00	
19.91	-12.00	
20.17	-12.00	
20.43	-12.00	
20.74	-12.00	
21.01	-12.00	
21.27	-12.00	
21.53	-12.00	
21.80	-12.00	
22.06	-12.00	
22.28	-12.00	
22.54	-12.00	
22.76	-12.00	
23.03	-12.00	
23.20	-12.00	
23.42	-12.00	
23.64	-12.00	
23.86	-12.00	
24.04	-12.00	
24.26	-12.00	
24.43	-12.00	
24.61	-12.00	
24.79	-12.00	
24.96	-12.00	
25.14	-12.00	
25.31	-12.00	
25.49	-12.00	
25.66	-12.00	
25.84	-12.00	
26.02	-12.00	
26.19	-12.00	
26.41	-12.00	
26.54	-12.00	
26.72	-12.00	
26.89	-12.00	
27.07	-12.00	
27.20	-12.00	
27.38	-12.00	
27.47	-12.00	
27.60	-12.00	
27.69	-12.00	
27.77	-12.00	
27.86	-12.00	
27.95	-12.00	
27.99	-12.00	
28.04	-12.00	
28.12	-12.00	
28.12	-12.00	
28.17	-12.00	
28.21	-12.00	
28.21	-12.00	
28.26	-12.00	
28.26	-12.00	
28.30	-12.00	
28.30	-12.00	
28.30	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.34	-12.00	
28.30	-12.00	
28.26	-12.00	
28.21	-12.00	
28.17	-12.00	
28.12	-12.00	
28.04	-12.00	
27.99	-12.00	
27.95	-12.00	
27.91	-12.00	
27.82	-12.00	
27.77	-12.00	
27.73	-12.00	
27.64	-12.00	
27.60	-12.00	
27.55	-12.00	
27.47	-12.00	
27.42	-12.00	
27.38	-12.00	
27.29	-12.00	
27.25	-12.00	
27.16	-12.00	
27.07	-12.00	
27.03	-12.00	
26.94	-12.00	
26.85	-12.00	
26.76	-12.00	
26.72	-12.00	
26.63	-12.00	
26.54	-12.00	
26.46	-12.00	
26.37	-12.00	
26.28	-12.00	
26.15	-12.00	
26.06	-12.00	
25.93	-12.00	
25.84	-12.00	
25.71	-12.00	
25.58	-12.00	
25.44	-12.00	
25.31	-12.00	
25.18	-12.00	
25.05	-12.00	
24.87	-12.00	
24.74	-12.00	
24.61	-12.00	
24.43	-12.00	
24.30	-12.00	
24.13	-12.00	
23.95	-12.00	
23.77	-12.00	
23.60	-12.00	
23.42	-12.00	
23.29	-12.00	
23.12	-12.00	
22.94	-12.00	
22.72	-12.00	
22.54	-12.00	
22.32	-12.00	
22.15	-12.00	
21.93	-12.00	
21.71	-12.00	
21.49	-12.00	
21.27	-12.00	
21.05	-12.00	
20.79	-12.00	
20.52	-12.00	
20.26	-12.00	
20.00	-12.00	
19.69	-12.00	
19.42	-12.00	
19.16	-12.00	
18.85	-12.00	
18.54	-12.00	
18.28	-12.00	
18.02	-12.00	
17.75	-12.00	
17.49	-12.00	
17.18	-12.00	
16.96	-12.00	
16.70	-12.00	
16.44	-12.00	
16.17	-12.00	
15.91	-12.00	
15.64	-12.00	
15.38	-12.00	
15.07	-12.00	
14.81	-12.00	
14.50	-12.00	
14.19	-12.00	
13.84	-12.00	
13.54	-12.00	
13.18	-11.14	
12.79	-9.30	
12.44	-7.23	
12.04	-5.39	
11.69	-3.32	
11.29	-1.75	
10.94	-1.91	
10.63	-2.03	
10.42	-2.12	
10.24	-2.21	
10.06	-2.33	
9.84	-2.44	
9.62	-2.58	
9.36	-2.77	
9.01	-2.97	
8.61	-3.20	
8.17	-3.48	
7.65	-3.78	
7.08	-2.90	
6.46	-1.59	
5.71	-0.44	
5.05	0.00	
4.57	0.00	
4.22	0.00	
4.00	0.00	
3.82	0.00	
3.74	0.00	
3.65	0.00	
3.56	0.00	
3.47	0.00	
3.34	0.00	
3.25	0.00	
3.12	0.00	
2.99	0.00	
2.86	0.00	
2.68	0.00	
2.50	0.00	
2.37	0.00	
2.20	0.00	
1.98	0.00	
1.80	0.00	
1.63	0.00	
1.41	0.00	
1.19	0.00	
0.92	0.00	
0.66	0.00	
0.40	0.00	
0.04	0.00	
-0.26	0.00	
-0.62	0.00	
-1.01	0.00	
-1.41	0.00	
-1.80	0.00	
-2.15	0.00	
-2.46	0.00	
-2.68	0.00	
-2.90	0.00	
-3.03	0.00	
-3.12	0.00	
-3.25	0.00	
-3.34	0.00	
-3.43	0.00	
-3.47	0.00	
-3.56	0.00	
-3.65	0.00	
-3.69	0.00	
-3.78	0.00	
-3.87	0.00	
-3.91	0.00	
-4.00	0.00	
-4.04	0.00	
-4.13	0.00	
-4.22	0.00	
-4.26	0.00	
-4.31	0.00	
-4.39	0.00	
-4.44	0.00	
-4.48	0.00	
-4.57	0.00	
-4.61	0.00	
-4.66	0.00	
-4.66	0.00	
-4.70	0.00	
-4.70	0.00	
-4.75	0.00	
-4.75	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.79	0.00	
-4.75	0.00	
-4.75	0.00	
-4.70	0.00	
-4.70	0.00	
-4.70	0.00	
-4.66	0.00	
-4.66	0.00	
-4.61	0.00	
-4.61	0.00	
-4.57	0.00	
-4.57	0.00	
-4.53	0.00	
-4.53	0.00	
-4.53	0.00	
-4.48	0.00	
-4.48	0.00	
-4.48	0.00	
-4.48	0.00	
-4.44	0.00	
-4.44	0.00	
-4.39	0.00	
-4.39	0.00	
-4.35	0.00	
-4.35	0.00	
-4.31	0.00	
-4.26	0.00	
-4.26	0.00	
-4.22	0.00	
-4.17	0.00	
-4.17	0.00	
-4.13	0.00	
-4.09	0.00	
-4.04	0.00	
-4.00	0.00	
-4.00	0.00	
-3.96	0.00	
-3.91	0.00	
-3.87	0.00	
-3.82	0.00	
-3.78	0.00	
-3.74	0.00	
-3.69	0.00	
-3.65	0.00	
-3.60	0.00	
-3.56	0.00	
-3.52	0.00	
-3.47	0.00	
-3.47	0.00	
-3.38	0.00	
-3.34	0.00	
-3.30	0.00	
-3.25	0.00	
-3.21	0.00	
-3.16	0.00	
-3.12	0.00	
-3.08	0.00	
-2.99	0.00	
-2.94	0.00	
-2.90	0.00	
-2.81	0.00	
-2.77	0.00	
-2.72	0.00	
-2.64	0.00	
-2.59	0.00	
-2.55	0.00	
-2.50	0.00	
-2.42	0.00	
-2.37	0.00	
-2.29	0.00	
-2.24	0.00	
-2.15	0.00	
-2.11	0.00	
-2.02	0.00	
-1.98	0.00	
-1.89	0.00	
-1.80	0.00	
-1.71	0.00	
-1.63	0.00	
-1.54	0.00	
-1.45	0.00	
-1.36	0.00	
-1.23	0.00	
-1.14	0.00	
-1.05	0.00	
-0.92	0.00	
-0.83	0.00	
-0.70	0.00	
-0.62	0.00	
-0.48	0.00	
-0.35	0.00	
-0.22	0.00	
-0.09	0.00	
0.00	0.00	
0.13	0.00	
0.31	0.00	
0.44	0.00	
0.57	0.00	
0.70	0.00	
0.83	0.00	
1.01	0.00	
1.14	0.00	
1.27	0.00	
1.41	0.00	
1.58	0.00	
1.71	0.00	
1.85	0.00	
1.98	0.00	
2.11	0.00	
2.24	0.00	
2.37	0.00	
2.50	0.00	
2.59	0.00	
2.77	0.00	
2.86	0.00	
2.99	0.00	
3.16	0.00	
3.30	0.00	
3.47	0.00	
3.60	0.00	
3.78	0.00	
3.91	0.00	
4.09	0.00	
4.26	0.00	
4.44	0.00	
4.66	-0.06	
4.83	-0.37	
5.01	-0.75	
5.23	-1.13	
5.45	-1.36	
5.58	-1.59	
5.71	-1.59	
5.71	-1.59	
5.71	-1.59	
5.71	-1.52	
5.67	-1.44	
5.63	-1.36	
5.58	-1.36	
5.58	-1.44	
5.63	-1.59	
5.71	-1.75	
5.80	-1.90	
5.89	-2.05	
5.98	-2.13	
6.02	-2.21	
6.06	-2.21	
6.06	-2.28	
6.11	-2.28	
6.11	-2.36	
6.15	-2.36	
6.15	-2.44	
6.20	-2.51	
6.24	-2.59	
