0	0.00	454.00	1.02	1383798.00	
2	1.45	454.00	1.02	1383801.00	
0	0.00	455.00	1.28	1383803.00	
2	1.45	454.00	1.02	1383806.00	
0	0.00	453.00	0.76	1383809.00	
0	0.00	454.00	1.02	1383811.00	
0	0.00	454.00	1.02	1383814.00	
1	0.73	453.00	0.76	1383817.00	
2	1.45	453.00	0.76	1383820.00	
0	0.00	454.00	1.02	1383822.00	
0	0.00	453.00	0.76	1383825.00	
0	0.00	453.00	0.76	1383827.00	
1	0.73	455.00	1.28	1383830.00	
0	0.00	454.00	1.02	1383833.00	
1	0.73	453.00	0.76	1383835.00	
1	0.73	453.00	0.76	1383838.00	
0	0.00	454.00	1.02	1383841.00	
1	0.73	454.00	1.02	1383843.00	
0	0.00	452.00	0.51	1383846.00	
0	0.00	453.00	0.76	1383848.00	
0	0.00	454.00	1.02	1383851.00	
1	0.73	454.00	1.02	1383854.00	
1	0.73	453.00	0.76	1383856.00	
1	0.73	453.00	0.76	1383859.00	
0	0.00	453.00	0.76	1383861.00	
0	0.00	454.00	1.02	1383864.00	
2	1.45	453.00	0.76	1383867.00	
0	0.00	454.00	1.02	1383870.00	
0	0.00	453.00	0.76	1383872.00	
1	0.73	454.00	1.02	1383875.00	
2	1.45	453.00	0.76	1383878.00	
1	0.73	454.00	1.02	1383880.00	
1	0.73	454.00	1.02	1383883.00	
1	0.73	454.00	1.02	1383886.00	
1	0.73	454.00	1.02	1383888.00	
1	0.73	454.00	1.02	1383891.00	
0	0.00	453.00	0.76	1383893.00	
1	0.73	455.00	1.28	1383896.00	
0	0.00	454.00	1.02	1383899.00	
1	0.73	453.00	0.76	1383901.00	
0	0.00	454.00	1.02	1383904.00	
1	0.73	454.00	1.02	1383906.00	
0	0.00	454.00	1.02	1383909.00	
1	0.73	452.00	0.51	1383912.00	
1	0.73	452.00	0.51	1383914.00	
2	1.45	455.00	1.28	1383917.00	
1	0.73	454.00	1.02	1383920.00	
1	0.73	453.00	0.76	1383923.00	
1	0.73	454.00	1.02	1383925.00	
0	0.00	454.00	1.02	1383928.00	
0	0.00	453.00	0.76	1383930.00	
0	0.00	455.00	1.28	1383933.00	
0	0.00	453.00	0.76	1383936.00	
1	0.73	452.00	0.51	1383938.00	
2	1.45	453.00	0.76	1383941.00	
0	0.00	452.00	0.51	1383944.00	
1	0.73	453.00	0.76	1383946.00	
1	0.73	454.00	1.02	1383949.00	
