0	0.00	484.00	8.71	4035476.00	
1	0.73	484.00	8.71	4035479.00	
1	0.73	485.00	8.97	4035481.00	
0	0.00	484.00	8.71	4035484.00	
1	0.73	484.00	8.71	4035487.00	
1	0.73	485.00	8.97	4035489.00	
0	0.00	483.00	8.46	4035492.00	
0	0.00	485.00	8.97	4035494.00	
0	0.00	483.00	8.46	4035497.00	
0	0.00	485.00	8.97	4035500.00	
0	0.00	484.00	8.71	4035502.00	
1	0.73	485.00	8.97	4035505.00	
1	0.73	484.00	8.71	4035508.00	
2	1.45	484.00	8.71	4035511.00	
2	1.45	485.00	8.97	4035514.00	
1	0.73	483.00	8.46	4035516.00	
0	0.00	483.00	8.46	4035519.00	
1	0.73	484.00	8.71	4035522.00	
1	0.73	484.00	8.71	4035524.00	
1	0.73	483.00	8.46	4035527.00	
1	0.73	484.00	8.71	4035530.00	
1	0.73	484.00	8.71	4035532.00	
1	0.73	484.00	8.71	4035535.00	
0	0.00	483.00	8.46	4035537.00	
1	0.73	484.00	8.71	4035540.00	
1	0.73	485.00	8.97	4035543.00	
2	1.45	484.00	8.71	4035546.00	
1	0.73	484.00	8.71	4035548.00	
1	0.73	485.00	8.97	4035551.00	
0	0.00	484.00	8.71	4035554.00	
1	0.73	484.00	8.71	4035556.00	
0	0.00	483.00	8.46	4035559.00	
1	0.73	485.00	8.97	4035561.00	
0	0.00	484.00	8.71	4035564.00	
1	0.73	484.00	8.71	4035567.00	
1	0.73	484.00	8.71	4035569.00	
1	0.73	485.00	8.97	4035572.00	
0	0.00	485.00	8.97	4035575.00	
0	0.00	485.00	8.97	4035577.00	
1	0.73	483.00	8.46	4035580.00	
1	0.73	485.00	8.97	4035583.00	
1	0.73	484.00	8.71	4035585.00	
0	0.00	484.00	8.71	4035588.00	
1	0.73	484.00	8.71	4035590.00	
0	0.00	484.00	8.71	4035593.00	
1	0.73	484.00	8.71	4035596.00	
0	0.00	483.00	8.46	4035598.00	
0	0.00	483.00	8.46	4035601.00	
1	0.73	484.00	8.71	4035603.00	
0	0.00	484.00	8.71	4035606.00	
2	1.45	485.00	8.97	4035609.00	
2	1.45	485.00	8.97	4035612.00	
0	0.00	483.00	8.46	4035615.00	
0	0.00	484.00	8.71	4035617.00	
0	0.00	484.00	8.71	4035620.00	
1	0.73	483.00	8.46	4035623.00	
1	0.73	484.00	8.71	4035625.00	
1	0.73	484.00	8.71	4035628.00	
1	0.73	485.00	8.97	4035631.00	
0	0.00	485.00	8.97	4035633.00	
1	0.73	485.00	8.97	4035636.00	
0	0.00	484.00	8.71	4035639.00	
1	0.73	484.00	8.71	4035641.00	
1	0.73	484.00	8.71	4035644.00	
0	0.00	485.00	8.97	4035646.00	
1	0.73	483.00	8.46	4035649.00	
1	0.73	484.00	8.71	4035652.00	
1	0.73	484.00	8.71	4035654.00	
1	0.73	484.00	8.71	4035657.00	
2	1.45	483.00	8.46	4035660.00	
2	1.45	485.00	8.97	4035663.00	
2	1.45	484.00	8.71	4035666.00	
1	0.73	484.00	8.71	4035669.00	
1	0.73	485.00	8.97	4035671.00	
1	0.73	485.00	8.97	4035674.00	
0	0.00	484.00	8.71	4035676.00	
0	0.00	484.00	8.71	4035679.00	
1	0.73	483.00	8.46	4035682.00	
1	0.73	485.00	8.97	4035684.00	
0	0.00	484.00	8.71	4035687.00	
1	0.73	485.00	8.97	4035690.00	
0	0.00	485.00	8.97	4035692.00	
1	0.73	484.00	8.71	4035695.00	
1	0.73	484.00	8.71	4035697.00	
0	0.00	485.00	8.97	4035700.00	
1	0.73	485.00	8.97	4035703.00	
0	0.00	484.00	8.71	4035705.00	
0	0.00	483.00	8.46	4035708.00	
1	0.73	484.00	8.71	4035711.00	
0	0.00	484.00	8.71	4035713.00	
0	0.00	485.00	8.97	4035716.00	
1	0.73	485.00	8.97	4035719.00	
1	0.73	485.00	8.97	4035721.00	
1	0.73	484.00	8.71	4035724.00	
1	0.73	485.00	8.97	4035726.00	
1	0.73	483.00	8.46	4035729.00	
1	0.73	485.00	8.97	4035732.00	
1	0.73	484.00	8.71	4035734.00	
2	1.45	485.00	8.97	4035737.00	
1	0.73	484.00	8.71	4035740.00	
0	0.00	484.00	8.71	4035743.00	
0	0.00	483.00	8.46	4035745.00	
1	0.73	484.00	8.71	4035748.00	
0	0.00	485.00	8.97	4035751.00	
1	0.73	483.00	8.46	4035753.00	
1	0.73	483.00	8.46	4035756.00	
0	0.00	484.00	8.71	4035758.00	
1	0.73	484.00	8.71	4035761.00	
0	0.00	484.00	8.71	4035764.00	
0	0.00	484.00	8.71	4035766.00	
0	0.00	484.00	8.71	4035769.00	
0	0.00	483.00	8.46	4035772.00	
0	0.00	484.00	8.71	4035774.00	
2	1.45	485.00	8.97	4035777.00	
1	0.73	484.00	8.71	4035780.00	
1	0.73	484.00	8.71	4035782.00	
0	0.00	484.00	8.71	4035785.00	
1	0.73	484.00	8.71	4035788.00	
1	0.73	484.00	8.71	4035790.00	
0	0.00	485.00	8.97	4035793.00	
2	1.45	484.00	8.71	4035796.00	
2	1.45	485.00	8.97	4035799.00	
2	1.45	483.00	8.46	4035802.00	
1	0.73	485.00	8.97	4035805.00	
1	0.73	485.00	8.97	4035807.00	
1	0.73	484.00	8.71	4035810.00	
1	0.73	485.00	8.97	4035812.00	
0	0.00	484.00	8.71	4035815.00	
0	0.00	483.00	8.46	4035818.00	
2	1.45	485.00	8.97	4035821.00	
1	0.73	485.00	8.97	4035823.00	
1	0.73	485.00	8.97	4035826.00	
0	0.00	484.00	8.71	4035829.00	
