0	6	42127	
0	6	42140	
0	6	42152	
0	6	42165	
0	6	42177	
0	6	42189	
0	6	42203	
0	6	42215	
54	6	42227	
97	6	42241	
142	7	42255	
268	7	42269	
433	8	42285	
483	10	42300	
548	8	42314	
568	9	42329	
609	9	42343	
617	9	42358	
628	10	42374	
650	13	42389	
661	13	42404	
666	13	42421	
665	11	42436	
664	11	42451	
671	10	42467	
672	10	42483	
671	9	42498	
670	10	42513	
669	8	42527	
669	8	42542	
660	8	42557	
663	8	42571	
671	7	42586	
677	7	42600	
684	7	42615	
680	8	42630	
671	7	42644	
664	7	42658	
658	7	42673	
643	7	42688	
638	7	42702	
621	7	42717	
625	7	42731	
620	7	42746	
589	7	42761	
542	7	42775	
467	7	42789	
417	7	42804	
370	7	42819	
323	6	42833	
166	6	42848	
142	6	42862	
100	6	42876	
90	6	42891	
56	50	42905	
0	4	42918	
0	2	42932	
0	0	42944	
0	0	42956	
0	-2	42969	
0	24	42982	
0	-6	42995	
0	-6	43010	
0	-6	43023	
0	-6	43036	
0	-6	43049	
0	-6	43063	
0	-6	43077	
0	-5	43090	
0	-6	43104	
